scenario,victim_id,lat,lon,damage_level,found_by,found_by_agent,found_at_step
palu-tsunami_00000118_post_disaster,0,29.90390625,-89.99453125,4,MARL_VDN,1,21
palu-tsunami_00000118_post_disaster,2,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000118_post_disaster,3,29.90453125,-89.99546875,4,MARL_VDN,1,18
palu-tsunami_00000118_post_disaster,1,29.90609375,-89.99609375,4,MARL_VDN,0,43
palu-tsunami_00000118_post_disaster,0,29.90546875,-89.99609375,4,MARL_VDN,0,18
palu-tsunami_00000118_post_disaster,2,29.90546875,-89.99453125,4,MARL_VDN,0,32
palu-tsunami_00000118_post_disaster,2,29.90515625,-89.99609375,4,MARL_VDN,0,33
palu-tsunami_00000118_post_disaster,0,29.90609375,-89.99453125,4,MARL_VDN,0,43
palu-tsunami_00000118_post_disaster,3,29.90578125,-89.99578125,4,MARL_VDN,0,18
palu-tsunami_00000118_post_disaster,4,29.90484375,-89.99453125,4,MARL_VDN,1,18
palu-tsunami_00000118_post_disaster,4,29.90484375,-89.99609375,4,MARL_VDN,0,25
palu-tsunami_00000118_post_disaster,1,29.90453125,-89.99390625,4,MARL_VDN,0,38
palu-tsunami_00000118_post_disaster,5,29.90484375,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000118_post_disaster,4,29.90546875,-89.99484375,4,MARL_VDN,0,36
palu-tsunami_00000118_post_disaster,1,29.90546875,-89.99546875,4,MARL_VDN,0,22
palu-tsunami_00000118_post_disaster,3,29.90453125,-89.99390625,4,MARL_VDN,0,41
palu-tsunami_00000118_post_disaster,0,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000118_post_disaster,1,29.90515625,-89.99609375,4,MARL_VDN,0,25
palu-tsunami_00000118_post_disaster,4,29.90390625,-89.99390625,4,MARL_VDN,0,49
palu-tsunami_00000182_post_disaster,6,29.90515625,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000182_post_disaster,1,29.90453125,-89.99421875,4,MARL_VDN,0,41
palu-tsunami_00000182_post_disaster,0,29.90609375,-89.99609375,4,MARL_VDN,0,27
palu-tsunami_00000182_post_disaster,4,29.90453125,-89.99484375,4,MARL_VDN,0,33
palu-tsunami_00000182_post_disaster,5,29.90421875,-89.99609375,4,MARL_VDN,0,22
palu-tsunami_00000182_post_disaster,3,29.90515625,-89.99484375,4,MARL_VDN,0,35
palu-tsunami_00000182_post_disaster,3,29.90578125,-89.99578125,4,MARL_VDN,0,18
palu-tsunami_00000182_post_disaster,4,29.90390625,-89.99546875,4,MARL_VDN,0,29
palu-tsunami_00000182_post_disaster,5,29.90421875,-89.99390625,4,MARL_VDN,0,36
palu-tsunami_00000182_post_disaster,6,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000182_post_disaster,0,29.90609375,-89.99609375,4,MARL_VDN,0,22
palu-tsunami_00000182_post_disaster,0,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000182_post_disaster,1,29.90421875,-89.99390625,4,MARL_VDN,1,25
palu-tsunami_00000182_post_disaster,2,29.90421875,-89.99609375,4,MARL_VDN,1,44
palu-tsunami_00000182_post_disaster,5,29.90484375,-89.99609375,4,MARL_VDN,0,24
palu-tsunami_00000182_post_disaster,3,29.90546875,-89.99453125,4,MARL_VDN,0,37
palu-tsunami_00000182_post_disaster,1,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000182_post_disaster,0,29.90453125,-89.99484375,4,MARL_VDN,1,18
palu-tsunami_00000182_post_disaster,6,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000182_post_disaster,1,29.90453125,-89.99484375,4,MARL_VDN,1,18
palu-tsunami_00000182_post_disaster,3,29.90484375,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000182_post_disaster,5,29.90578125,-89.99453125,4,MARL_VDN,0,36
palu-tsunami_00000182_post_disaster,4,29.90609375,-89.99609375,4,MARL_VDN,0,28
palu-tsunami_00000182_post_disaster,0,29.90484375,-89.99546875,4,MARL_VDN,0,37
palu-tsunami_00000182_post_disaster,0,29.90515625,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000182_post_disaster,4,29.90484375,-89.99453125,4,MARL_VDN,0,40
palu-tsunami_00000182_post_disaster,4,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000182_post_disaster,0,29.90578125,-89.99578125,4,MARL_VDN,0,28
palu-tsunami_00000182_post_disaster,0,29.90453125,-89.99609375,4,MARL_VDN,0,29
palu-tsunami_00000182_post_disaster,3,29.90484375,-89.99609375,4,MARL_VDN,0,29
palu-tsunami_00000182_post_disaster,0,29.90421875,-89.99390625,4,MARL_VDN,0,36
palu-tsunami_00000182_post_disaster,3,29.90546875,-89.99609375,4,MARL_VDN,0,21
palu-tsunami_00000182_post_disaster,5,29.90484375,-89.99453125,4,MARL_VDN,0,33
palu-tsunami_00000182_post_disaster,6,29.90609375,-89.99609375,4,MARL_VDN,0,13
palu-tsunami_00000182_post_disaster,4,29.90453125,-89.99421875,4,MARL_VDN,0,26
palu-tsunami_00000182_post_disaster,5,29.90546875,-89.99484375,4,MARL_VDN,0,66
palu-tsunami_00000182_post_disaster,4,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000182_post_disaster,0,29.90453125,-89.99484375,4,MARL_VDN,1,18
palu-tsunami_00000182_post_disaster,5,29.90609375,-89.99453125,4,MARL_VDN,1,14
palu-tsunami_00000182_post_disaster,2,29.90484375,-89.99515625,4,MARL_VDN,1,20
palu-tsunami_00000182_post_disaster,6,29.90546875,-89.99546875,4,MARL_VDN,0,20
palu-tsunami_00000182_post_disaster,5,29.90453125,-89.99390625,4,MARL_VDN,0,37
palu-tsunami_00000182_post_disaster,2,29.90609375,-89.99453125,4,MARL_VDN,1,14
palu-tsunami_00000182_post_disaster,0,29.90390625,-89.99453125,4,MARL_VDN,1,21
palu-tsunami_00000182_post_disaster,2,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000182_post_disaster,3,29.90453125,-89.99546875,4,MARL_VDN,1,18
palu-tsunami_00000182_post_disaster,1,29.90609375,-89.99609375,4,MARL_VDN,0,43
palu-tsunami_00000182_post_disaster,0,29.90546875,-89.99609375,4,MARL_VDN,0,18
palu-tsunami_00000182_post_disaster,2,29.90546875,-89.99453125,4,MARL_VDN,0,32
palu-tsunami_00000182_post_disaster,2,29.90515625,-89.99609375,4,MARL_VDN,0,33
palu-tsunami_00000182_post_disaster,0,29.90609375,-89.99453125,4,MARL_VDN,0,43
palu-tsunami_00000182_post_disaster,3,29.90578125,-89.99578125,4,MARL_VDN,0,18
palu-tsunami_00000182_post_disaster,4,29.90484375,-89.99453125,4,MARL_VDN,1,18
palu-tsunami_00000182_post_disaster,4,29.90484375,-89.99609375,4,MARL_VDN,0,25
palu-tsunami_00000182_post_disaster,1,29.90453125,-89.99390625,4,MARL_VDN,0,38
palu-tsunami_00000182_post_disaster,5,29.90484375,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000182_post_disaster,4,29.90546875,-89.99484375,4,MARL_VDN,0,36
palu-tsunami_00000182_post_disaster,1,29.90546875,-89.99546875,4,MARL_VDN,0,22
palu-tsunami_00000182_post_disaster,3,29.90453125,-89.99390625,4,MARL_VDN,0,41
palu-tsunami_00000182_post_disaster,0,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000182_post_disaster,1,29.90515625,-89.99609375,4,MARL_VDN,0,25
palu-tsunami_00000182_post_disaster,4,29.90390625,-89.99390625,4,MARL_VDN,0,49
palu-tsunami_00002_post_disaster,1,-0.89859375,119.84953125,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,3,-0.89265625,119.84859375,4,MARL_VDN,0,61
palu-tsunami_00002_post_disaster,4,-0.89859375,119.84953125,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,1,-0.89859375,119.84640625,4,MARL_VDN,0,34
palu-tsunami_00002_post_disaster,3,-0.89265625,119.84828125,4,MARL_VDN,0,102
palu-tsunami_00002_post_disaster,5,-0.89890625,119.84234375,4,MARL_VDN,2,8
palu-tsunami_00002_post_disaster,2,-0.89828125,119.84984375,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,1,-0.89890625,119.84640625,4,MARL_VDN,2,21
palu-tsunami_00002_post_disaster,3,-0.89171875,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,5,-0.89890625,119.84234375,4,MARL_VDN,2,8
palu-tsunami_00002_post_disaster,6,-0.89359375,119.84296875,4,MARL_VDN,0,13
palu-tsunami_00002_post_disaster,4,-0.89890625,119.84640625,4,MARL_VDN,2,21
palu-tsunami_00002_post_disaster,2,-0.89171875,119.84078125,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,5,-0.89859375,119.84640625,4,MARL_VDN,0,42
palu-tsunami_00002_post_disaster,1,-0.89671875,119.84609375,4,MARL_VDN,0,101
palu-tsunami_00002_post_disaster,3,-0.89265625,119.84828125,4,MARL_VDN,0,158
palu-tsunami_00002_post_disaster,0,-0.89015625,119.84546875,4,MARL_VDN,0,178
palu-tsunami_00002_post_disaster,5,-0.89359375,119.84296875,4,MARL_VDN,0,11
palu-tsunami_00002_post_disaster,2,-0.89890625,119.84515625,4,MARL_VDN,2,17
palu-tsunami_00002_post_disaster,4,-0.89515625,119.84484375,4,MARL_VDN,0,24
palu-tsunami_00002_post_disaster,1,-0.89890625,119.84640625,4,MARL_VDN,2,25
palu-tsunami_00002_post_disaster,0,-0.89046875,119.84578125,4,MARL_VDN,0,43
palu-tsunami_00002_post_disaster,6,-0.89359375,119.84328125,4,MARL_VDN,0,12
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,3,-0.89515625,119.84515625,4,MARL_VDN,0,23
palu-tsunami_00002_post_disaster,1,-0.89703125,119.84578125,4,MARL_VDN,0,43
palu-tsunami_00002_post_disaster,2,-0.89671875,119.84578125,4,MARL_VDN,0,24
palu-tsunami_00002_post_disaster,4,-0.89921875,119.84515625,4,MARL_VDN,0,82
palu-tsunami_00002_post_disaster,6,-0.89140625,119.84078125,4,MARL_VDN,0,2
palu-tsunami_00002_post_disaster,0,-0.89265625,119.84859375,4,MARL_VDN,1,34
palu-tsunami_00002_post_disaster,3,-0.89421875,119.84203125,4,MARL_VDN,0,36
palu-tsunami_00002_post_disaster,4,-0.89546875,119.84515625,4,MARL_VDN,1,45
palu-tsunami_00002_post_disaster,3,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,0,-0.89671875,119.84609375,4,MARL_VDN,0,22
palu-tsunami_00002_post_disaster,2,-0.89921875,119.84546875,4,MARL_VDN,0,40
palu-tsunami_00002_post_disaster,1,-0.89421875,119.84203125,4,MARL_VDN,0,92
palu-tsunami_00002_post_disaster,6,-0.89140625,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,3,-0.89046875,119.84578125,4,MARL_VDN,0,223
palu-tsunami_00002_post_disaster,5,-0.89890625,119.84515625,4,MARL_VDN,2,17
palu-tsunami_00002_post_disaster,3,-0.89265625,119.84859375,4,MARL_VDN,1,24
palu-tsunami_00002_post_disaster,2,-0.89546875,119.84515625,4,MARL_VDN,0,29
palu-tsunami_00002_post_disaster,4,-0.89140625,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,3,-0.89828125,119.84984375,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,2,-0.89359375,119.84296875,4,MARL_VDN,0,24
palu-tsunami_00002_post_disaster,5,-0.89296875,119.84828125,4,MARL_VDN,0,71
palu-tsunami_00002_post_disaster,2,-0.89140625,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,0,-0.89828125,119.84953125,4,MARL_VDN,3,12
palu-tsunami_00002_post_disaster,3,-0.89515625,119.84484375,4,MARL_VDN,1,14
palu-tsunami_00002_post_disaster,5,-0.89921875,119.84546875,4,MARL_VDN,2,19
palu-tsunami_00002_post_disaster,6,-0.89046875,119.84578125,4,MARL_VDN,0,204
palu-tsunami_00002_post_disaster,4,-0.89515625,119.84484375,4,MARL_VDN,1,14
palu-tsunami_00002_post_disaster,3,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,3,-0.89359375,119.84328125,4,MARL_VDN,0,11
palu-tsunami_00002_post_disaster,1,-0.89640625,119.84578125,4,MARL_VDN,0,26
palu-tsunami_00002_post_disaster,2,-0.89484375,119.84609375,4,MARL_VDN,0,436
palu-tsunami_00002_post_disaster,4,-0.89859375,119.84984375,4,MARL_VDN,3,10
palu-tsunami_00002_post_disaster,1,-0.89359375,119.84296875,4,MARL_VDN,0,11
palu-tsunami_00002_post_disaster,0,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,2,-0.89515625,119.84484375,4,MARL_VDN,0,272
palu-tsunami_00002_post_disaster,5,-0.89265625,119.84859375,4,MARL_VDN,0,310
palu-tsunami_00002_post_disaster,4,-0.89890625,119.84234375,4,MARL_VDN,2,8
palu-tsunami_00002_post_disaster,2,-0.89859375,119.84984375,4,MARL_VDN,3,10
palu-tsunami_00002_post_disaster,3,-0.89890625,119.84671875,4,MARL_VDN,2,22
palu-tsunami_00002_post_disaster,0,-0.89046875,119.84578125,4,MARL_VDN,0,129
palu-tsunami_00002_post_disaster,4,-0.89140625,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,3,-0.89890625,119.84234375,4,MARL_VDN,2,8
palu-tsunami_00002_post_disaster,2,-0.89515625,119.84484375,4,MARL_VDN,1,14
palu-tsunami_00002_post_disaster,6,-0.89921875,119.84515625,4,MARL_VDN,2,18
palu-tsunami_00002_post_disaster,0,-0.89859375,119.84671875,4,MARL_VDN,2,25
palu-tsunami_00002_post_disaster,3,-0.89359375,119.84328125,4,MARL_VDN,0,11
palu-tsunami_00002_post_disaster,5,-0.89046875,119.84578125,4,MARL_VDN,0,36
palu-tsunami_00002_post_disaster,4,-0.89265625,119.84828125,4,MARL_VDN,0,66
palu-tsunami_00002_post_disaster,2,-0.89359375,119.84296875,4,MARL_VDN,0,12
palu-tsunami_00002_post_disaster,1,-0.89890625,119.84546875,4,MARL_VDN,2,18
palu-tsunami_00002_post_disaster,6,-0.89484375,119.84609375,4,MARL_VDN,0,25
palu-tsunami_00002_post_disaster,0,-0.89046875,119.84578125,4,MARL_VDN,0,494
palu-tsunami_00002_post_disaster,4,-0.89171875,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,1,-0.89484375,119.84578125,4,MARL_VDN,1,15
palu-tsunami_00002_post_disaster,0,-0.89921875,119.84515625,4,MARL_VDN,2,18
palu-tsunami_00002_post_disaster,5,-0.89890625,119.84234375,4,MARL_VDN,2,8
palu-tsunami_00002_post_disaster,3,-0.89859375,119.84640625,4,MARL_VDN,2,22
palu-tsunami_00002_post_disaster,1,-0.89015625,119.84546875,4,MARL_VDN,0,30
palu-tsunami_00002_post_disaster,4,-0.89484375,119.84578125,4,MARL_VDN,0,179
palu-tsunami_00002_post_disaster,1,-0.89890625,119.84203125,4,MARL_VDN,2,7
palu-tsunami_00002_post_disaster,0,-0.89359375,119.84328125,4,MARL_VDN,0,12
palu-tsunami_00002_post_disaster,6,-0.89890625,119.84515625,4,MARL_VDN,2,17
palu-tsunami_00002_post_disaster,4,-0.89890625,119.84671875,4,MARL_VDN,2,25
palu-tsunami_00002_post_disaster,3,-0.89671875,119.84578125,4,MARL_VDN,0,32
palu-tsunami_00002_post_disaster,5,-0.89296875,119.84828125,4,MARL_VDN,0,43
palu-tsunami_00002_post_disaster,1,-0.89359375,119.84328125,4,MARL_VDN,0,11
palu-tsunami_00002_post_disaster,5,-0.89859375,119.84953125,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,4,-0.89296875,119.84859375,4,MARL_VDN,0,53
palu-tsunami_00002_post_disaster,3,-0.89484375,119.84609375,4,MARL_VDN,0,482
palu-tsunami_00002_post_disaster,3,-0.89171875,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,6,-0.89828125,119.84984375,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,2,-0.89421875,119.84203125,4,MARL_VDN,0,22
palu-tsunami_00002_post_disaster,2,-0.89171875,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,1,-0.89859375,119.84953125,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,4,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,6,-0.89546875,119.84515625,4,MARL_VDN,0,40
palu-tsunami_00002_post_disaster,5,-0.89265625,119.84828125,4,MARL_VDN,0,93
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,MARL_VDN,3,21
palu-tsunami_00002_post_disaster,0,-0.89921875,119.84546875,4,MARL_VDN,0,32
palu-tsunami_00002_post_disaster,3,-0.89015625,119.84578125,4,MARL_VDN,0,359
palu-tsunami_00002_post_disaster,3,-0.89890625,119.84203125,4,MARL_VDN,2,7
palu-tsunami_00002_post_disaster,6,-0.89828125,119.84984375,4,MARL_VDN,3,11
palu-tsunami_00002_post_disaster,2,-0.89484375,119.84578125,4,MARL_VDN,1,15
palu-tsunami_00002_post_disaster,4,-0.89890625,119.84546875,4,MARL_VDN,2,18
palu-tsunami_00002_post_disaster,0,-0.89140625,119.84109375,4,MARL_VDN,0,3
palu-tsunami_00002_post_disaster,4,-0.89890625,119.84234375,4,MARL_VDN,2,8
palu-tsunami_00002_post_disaster,5,-0.89890625,119.84515625,4,MARL_VDN,2,17
palu-tsunami_00002_post_disaster,2,-0.89859375,119.84671875,4,MARL_VDN,2,25
palu-tsunami_00002_post_disaster,3,-0.89046875,119.84546875,4,MARL_VDN,0,487
palu-tsunami_00002_post_disaster,6,-0.89546875,119.84015625,4,Greedy,2,8
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,3,-0.89265625,119.84859375,4,Greedy,3,17
palu-tsunami_00002_post_disaster,2,-0.89546875,119.84046875,4,Greedy,2,9
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,0,-0.89015625,119.84546875,4,Greedy,0,16
palu-tsunami_00002_post_disaster,3,-0.89265625,119.84828125,4,Greedy,3,18
palu-tsunami_00002_post_disaster,0,-0.89546875,119.84046875,4,Greedy,2,9
palu-tsunami_00002_post_disaster,1,-0.89296875,119.84859375,4,Greedy,3,16
palu-tsunami_00002_post_disaster,0,-0.89015625,119.84546875,4,Greedy,0,16
palu-tsunami_00002_post_disaster,3,-0.89265625,119.84828125,4,Greedy,3,18
palu-tsunami_00002_post_disaster,2,-0.89171875,119.84078125,4,Greedy,2,22
palu-tsunami_00002_post_disaster,3,-0.89515625,119.84015625,4,Greedy,2,9
palu-tsunami_00002_post_disaster,0,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,2,-0.89515625,119.84046875,4,Greedy,2,10
palu-tsunami_00002_post_disaster,0,-0.89265625,119.84828125,4,Greedy,3,18
palu-tsunami_00002_post_disaster,3,-0.89046875,119.84546875,4,Greedy,0,15
palu-tsunami_00002_post_disaster,0,-0.89265625,119.84859375,4,Greedy,3,17
palu-tsunami_00002_post_disaster,5,-0.89171875,119.84078125,4,Greedy,2,22
palu-tsunami_00002_post_disaster,3,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,6,-0.89046875,119.84546875,4,Greedy,0,15
palu-tsunami_00002_post_disaster,5,-0.89296875,119.84859375,4,Greedy,3,16
palu-tsunami_00002_post_disaster,4,-0.89015625,119.84546875,4,Greedy,0,16
palu-tsunami_00002_post_disaster,6,-0.89296875,119.84859375,4,Greedy,3,16
palu-tsunami_00002_post_disaster,1,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,6,-0.89546875,119.84015625,4,Greedy,2,8
palu-tsunami_00002_post_disaster,5,-0.89296875,119.84828125,4,Greedy,3,17
palu-tsunami_00002_post_disaster,0,-0.89171875,119.84078125,4,Greedy,2,22
palu-tsunami_00002_post_disaster,6,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,5,-0.89515625,119.84015625,4,Greedy,2,9
palu-tsunami_00002_post_disaster,3,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,6,-0.89296875,119.84828125,4,Greedy,3,17
palu-tsunami_00002_post_disaster,4,-0.89515625,119.84015625,4,Greedy,2,9
palu-tsunami_00002_post_disaster,0,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,6,-0.89015625,119.84546875,4,Greedy,0,16
palu-tsunami_00002_post_disaster,5,-0.89265625,119.84859375,4,Greedy,3,17
palu-tsunami_00002_post_disaster,5,-0.89515625,119.84015625,4,Greedy,2,9
palu-tsunami_00002_post_disaster,0,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,1,-0.89546875,119.84015625,4,Greedy,2,8
palu-tsunami_00002_post_disaster,5,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,4,-0.89265625,119.84828125,4,Greedy,3,18
palu-tsunami_00002_post_disaster,0,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,2,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,6,-0.89171875,119.84078125,4,Greedy,2,22
palu-tsunami_00002_post_disaster,1,-0.89015625,119.84546875,4,Greedy,0,16
palu-tsunami_00002_post_disaster,2,-0.89515625,119.84046875,4,Greedy,2,10
palu-tsunami_00002_post_disaster,5,-0.89296875,119.84828125,4,Greedy,3,17
palu-tsunami_00002_post_disaster,2,-0.89546875,119.84046875,4,Greedy,2,9
palu-tsunami_00002_post_disaster,4,-0.89296875,119.84859375,4,Greedy,3,16
palu-tsunami_00002_post_disaster,0,-0.89046875,119.84578125,4,Greedy,0,17
palu-tsunami_00002_post_disaster,0,-0.89546875,119.84046875,4,Greedy,2,9
palu-tsunami_00002_post_disaster,4,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,5,-0.89265625,119.84828125,4,Greedy,3,18
palu-tsunami_00002_post_disaster,4,-0.89515625,119.84015625,4,Greedy,2,9
palu-tsunami_00002_post_disaster,5,-0.89578125,119.84921875,4,Greedy,3,9
palu-tsunami_00002_post_disaster,3,-0.89015625,119.84578125,4,Greedy,0,16
palu-tsunami_00002_post_disaster,1,-0.89546875,119.84046875,4,Greedy,2,9
palu-tsunami_00002_post_disaster,3,-0.89046875,119.84546875,4,Greedy,0,15
santa-rosa-wildfire_00000063_post_disaster,6,29.90515625,-89.99609375,4,MARL_VDN,0,26
santa-rosa-wildfire_00000063_post_disaster,1,29.90453125,-89.99421875,4,MARL_VDN,0,41
santa-rosa-wildfire_00000063_post_disaster,0,29.90609375,-89.99609375,4,MARL_VDN,0,27
santa-rosa-wildfire_00000063_post_disaster,4,29.90453125,-89.99484375,4,MARL_VDN,0,33
santa-rosa-wildfire_00000063_post_disaster,5,29.90421875,-89.99609375,4,MARL_VDN,0,22
santa-rosa-wildfire_00000063_post_disaster,3,29.90515625,-89.99484375,4,MARL_VDN,0,35
santa-rosa-wildfire_00000063_post_disaster,3,29.90578125,-89.99578125,4,MARL_VDN,0,18
santa-rosa-wildfire_00000063_post_disaster,4,29.90390625,-89.99546875,4,MARL_VDN,0,29
santa-rosa-wildfire_00000063_post_disaster,5,29.90421875,-89.99390625,4,MARL_VDN,0,36
santa-rosa-wildfire_00000063_post_disaster,6,29.90609375,-89.99390625,4,MARL_VDN,1,10
santa-rosa-wildfire_00000063_post_disaster,0,29.90609375,-89.99609375,4,MARL_VDN,0,22
santa-rosa-wildfire_00000063_post_disaster,0,29.90609375,-89.99453125,4,MARL_VDN,1,11
santa-rosa-wildfire_00000063_post_disaster,1,29.90421875,-89.99390625,4,MARL_VDN,1,25
santa-rosa-wildfire_00000063_post_disaster,2,29.90421875,-89.99609375,4,MARL_VDN,1,44
santa-rosa-wildfire_00000063_post_disaster,5,29.90484375,-89.99609375,4,MARL_VDN,0,24
santa-rosa-wildfire_00000063_post_disaster,3,29.90546875,-89.99453125,4,MARL_VDN,0,37
santa-rosa-wildfire_00000063_post_disaster,1,29.90609375,-89.99453125,4,MARL_VDN,1,11
santa-rosa-wildfire_00000063_post_disaster,0,29.90453125,-89.99484375,4,MARL_VDN,1,18
santa-rosa-wildfire_00000063_post_disaster,6,29.90609375,-89.99453125,4,MARL_VDN,1,11
santa-rosa-wildfire_00000063_post_disaster,1,29.90453125,-89.99484375,4,MARL_VDN,1,18
santa-rosa-wildfire_00000063_post_disaster,3,29.90484375,-89.99609375,4,MARL_VDN,0,26
santa-rosa-wildfire_00000063_post_disaster,5,29.90578125,-89.99453125,4,MARL_VDN,0,36
santa-rosa-wildfire_00000063_post_disaster,4,29.90609375,-89.99609375,4,MARL_VDN,0,28
santa-rosa-wildfire_00000063_post_disaster,0,29.90484375,-89.99546875,4,MARL_VDN,0,37
santa-rosa-wildfire_00000063_post_disaster,0,29.90515625,-89.99609375,4,MARL_VDN,0,26
santa-rosa-wildfire_00000063_post_disaster,4,29.90484375,-89.99453125,4,MARL_VDN,0,40
santa-rosa-wildfire_00000063_post_disaster,4,29.90609375,-89.99390625,4,MARL_VDN,1,10
santa-rosa-wildfire_00000063_post_disaster,0,29.90578125,-89.99578125,4,MARL_VDN,0,28
santa-rosa-wildfire_00000063_post_disaster,0,29.90453125,-89.99609375,4,MARL_VDN,0,29
santa-rosa-wildfire_00000063_post_disaster,3,29.90484375,-89.99609375,4,MARL_VDN,0,29
santa-rosa-wildfire_00000063_post_disaster,0,29.90421875,-89.99390625,4,MARL_VDN,0,36
santa-rosa-wildfire_00000063_post_disaster,3,29.90546875,-89.99609375,4,MARL_VDN,0,21
santa-rosa-wildfire_00000063_post_disaster,5,29.90484375,-89.99453125,4,MARL_VDN,0,33
santa-rosa-wildfire_00000063_post_disaster,6,29.90609375,-89.99609375,4,MARL_VDN,0,13
santa-rosa-wildfire_00000063_post_disaster,4,29.90453125,-89.99421875,4,MARL_VDN,0,26
santa-rosa-wildfire_00000063_post_disaster,5,29.90546875,-89.99484375,4,MARL_VDN,0,66
santa-rosa-wildfire_00000063_post_disaster,4,29.90609375,-89.99390625,4,MARL_VDN,1,10
santa-rosa-wildfire_00000063_post_disaster,0,29.90453125,-89.99484375,4,MARL_VDN,1,18
santa-rosa-wildfire_00000063_post_disaster,5,29.90609375,-89.99453125,4,MARL_VDN,1,14
santa-rosa-wildfire_00000063_post_disaster,2,29.90484375,-89.99515625,4,MARL_VDN,1,20
santa-rosa-wildfire_00000063_post_disaster,6,29.90546875,-89.99546875,4,MARL_VDN,0,20
santa-rosa-wildfire_00000063_post_disaster,5,29.90453125,-89.99390625,4,MARL_VDN,0,37
santa-rosa-wildfire_00000063_post_disaster,2,29.90609375,-89.99453125,4,MARL_VDN,1,14
santa-rosa-wildfire_00000063_post_disaster,0,29.90390625,-89.99453125,4,MARL_VDN,1,21
santa-rosa-wildfire_00000063_post_disaster,2,29.90609375,-89.99453125,4,MARL_VDN,1,11
